0 104 -1 #SOURCE SINK HEADER
35 31 6228
56 37 8000
58 28 1071
99 72 34
39 26 2535
76 17 8085
67 81 838
3 97 2450
88 33 3091
88 47 5445
43 22 5765
78 101 7610
76 57 8050
32 64 1376
19 30 6019
23 72 788
5 101 4868
56 35 5135
76 59 3789
19 2 6426
98 50 1869
36 76 388
38 54 8067
22 31 2144
87 60 1027
53 90 2077
37 26 7771
42 97 2359
26 20 2891
87 5 5656
97 89 1796
20 63 2638
91 79 3128
1 14 6848
76 10 1356
37 95 6387
18 35 3990
50 54 852
24 32 7913
26 86 6604
1 39 4752
30 14 715
36 41 3029
9 103 6278
66 27 8136
90 62 791
72 46 5649
100 28 3291
46 38 4957
33 70 149
4 79 3119
6 44 4535
10 61 5501
81 85 1309
57 13 5872
47 76 3581
18 62 5713
23 57 6702
13 93 6851
104 90 3883
80 37 1226
53 84 4460
17 45 5329
64 3 6647
27 93 6716
37 63 4999
40 53 3289
13 75 5714
95 37 398
99 56 5036
78 104 7337
63 96 5954
16 18 6925
34 35 494
7 38 6075
59 6 1365
41 70 840
74 97 8040
14 12 2846
33 22 729
97 1 3407
32 84 6767
95 103 7929
58 39 2367
103 16 5823
76 5 630
44 32 6540
26 29 4977
52 59 7326
25 19 2125
60 73 2555
35 68 2448
89 60 856
23 45 2073
7 96 2148
54 100 2971
56 9 4643
48 8 4015
13 1 2076
6 96 5996
73 97 7534
44 22 4938
104 94 6361
27 48 7959
74 72 6746
53 24 6629
35 32 731
88 86 3677
53 63 5304
72 94 5552
20 8 5533
33 35 1504
97 12 6900
15 41 6778
48 34 4200
28 0 2976
41 32 7243
0 62 1778
10 34 7361
56 34 8299
87 52 6011
88 49 3768
3 4 4560
84 27 2862
100 99 3274
37 20 607
8 30 869
7 26 893
35 56 5184
60 0 3429
22 62 7646
46 70 582
6 21 3375
79 12 5733
37 47 786
37 34 7583
47 38 3782
8 88 472
97 54 891
1 3 3517
83 34 7418
97 81 1543
73 39 4260
69 81 5881
5 56 4093
9 44 36
63 37 1
28 88 2116
84 6 520
19 11 4055
17 98 1908
18 52 7346
102 8 4282
90 84 5984
48 104 4761
62 3 6614
8 15 2701
8 50 4662
33 60 3461
1 68 8083
75 28 5712
36 55 340
5 12 1877
31 26 2415
100 72 1160
35 77 6375
64 52 2148
27 40 1510
64 80 989
65 100 3943
63 31 6576
83 9 2171
43 65 4236
63 9 4698
50 2 1027
87 34 6270
1 9 6059
49 21 1881
2 12 6395
54 89 586
72 69 7001
95 41 7481
97 24 8246
73 71 6906
23 60 4879
54 70 1229
61 94 4928
15 63 4681
82 20 560
102 2 2936
19 62 7758
101 12 5575
13 49 5771
51 64 7814
51 77 2786
84 102 7062
45 37 4587
25 96 6095
55 9 468
76 47 2003
15 18 4762
65 104 361
30 7 224
25 98 5159
101 31 7831
97 32 3979
101 8 2419
35 9 7461
11 43 4807
94 98 5524
6 13 6811
44 54 1607
94 3 1494
3 64 7546
39 32 7791
104 69 1159
67 3 1815
89 9 5813
22 49 2946
24 41 5945
60 20 6543
90 16 3817
26 53 3333
44 0 2279
63 43 5219
36 82 421
31 29 6882
95 59 8066
104 64 5042
83 26 6381
78 91 4123
66 87 6783
59 62 6308
71 23 1031
47 11 7591
36 45 1409
82 34 7498
6 9 6529
17 73 3735
28 57 4947
50 1 1881
3 75 3356
73 28 5397
61 98 146
54 103 706
65 37 5270
47 87 2405
79 85 5921
99 101 1525
80 57 1634
51 83 2087
43 35 2925
31 36 6426
101 35 1094
19 86 947
14 83 8166
68 57 6041
35 7 2622
88 36 4850
64 25 4994
21 55 3781
98 46 5396
64 42 783
94 43 2258
63 52 5345
0 94 5991
78 60 7420
20 6 6704
6 90 1174
69 63 6257
68 94 3325
85 91 6823
97 20 78
3 34 122
37 90 7169
84 96 4665
58 53 8236
17 85 2953
19 92 350
55 43 6730
78 41 3359
100 88 7393
96 7 779
33 66 3500
12 49 1622
70 25 5945
11 18 953
80 15 320
36 98 7103
76 79 2867
66 64 8031
82 42 7256
47 35 6508
82 98 5597
77 2 836
70 92 4741
42 29 6824
39 56 1230
96 79 269
36 53 3611
83 69 1284
39 58 7532
20 83 500
14 80 4585
71 82 6071
103 83 5871
3 19 2924
7 50 6684
76 81 1962
57 65 1795
90 61 1026
10 57 6700
67 55 2716
22 19 2939
96 31 3805
40 0 984
36 8 7765
5 95 5924
46 61 3527
48 66 2269
79 73 4082
103 42 405
99 84 4316
100 45 4711
63 39 6994
46 9 2228
25 85 7510
15 33 6838
95 45 6883
65 6 4444
78 26 5468
0 4 8212
48 52 3915
55 34 281
34 44 2712
33 10 1651
92 74 6079
86 94 3701
50 8 5853
67 44 3176
57 95 6617
69 27 8409
49 41 1842
70 86 4399
88 40 6737
104 87 1723
43 9 7757
104 38 3833
35 34 7725
15 71 1745
63 12 8306
4 14 3898
46 44 5476
41 95 1670
77 43 2821
98 4 3838
2 91 5601
89 101 5837
32 92 4134
82 18 4363
98 13 5097
104 16 8116
10 9 5375
98 45 8088
57 96 8253
57 43 7060
42 1 399
97 38 3185
44 21 5873
102 94 962
88 48 3919
2 5 3487
35 63 3823
87 81 5937
35 72 5620
70 30 4132
38 88 2765
31 93 4365
9 35 6155
67 31 3117
86 42 900
86 90 2777
40 16 7880
98 101 2095
59 68 2163
42 91 5744
41 90 698
47 9 1857
70 66 4387
92 86 4836
61 97 6692
31 7 5445
97 93 2928
82 3 1071
3 95 3099
82 77 6474
85 32 4486
66 79 5431
64 33 3745
54 81 6490
27 0 2875
45 53 8264
83 11 6781
57 3 7269
100 8 5902
84 71 682
45 39 8354
4 53 2806
51 40 2421
14 1 6792
67 10 4142
63 32 3889
11 30 3216
71 74 7762
56 101 4926
95 52 6268
2 85 4887
96 48 6256
64 72 6292
11 32 2374
80 2 5649
7 76 8222
50 72 7715
31 65 2052
51 45 6703
19 29 2984
88 8 1992
72 2 1387
20 80 1762
57 10 3190
95 0 7339
57 89 2437
19 52 89
66 12 5326
32 15 3544
66 5 4827
49 17 2106
94 100 4045
65 76 3367
33 98 3115
31 41 2605
101 2 6420
91 87 5279
61 103 1124
40 12 7477
83 74 4465
12 5 5282
41 104 4606
66 75 5143
43 37 5058
65 48 4464
81 84 5161
34 58 2386
34 56 8203
4 69 8288
31 35 7774
67 102 1401
44 90 3466
0 90 7506
97 18 8094
104 1 7559
81 59 3676
0 9 4949
21 69 1312
80 63 4317
88 18 3577
80 91 3499
89 94 7347
64 90 6755
13 32 1292
20 11 1570
75 43 2920
10 91 7426
48 2 2044
34 52 227
88 58 5472
4 52 4036
83 35 6350
34 79 516
60 86 2345
26 51 3617
103 50 460
89 51 1384
51 10 2038
102 67 684
45 50 6065
2 87 5541
21 24 4955
65 33 5400
50 27 8113
2 43 2150
53 54 5292
30 95 6858
56 96 2978
81 3 794
24 87 8018
54 95 5078
91 61 2782
56 7 4782
99 22 3563
98 91 4219
15 101 6006
64 32 3835
69 33 1054
31 81 1648
7 41 5330
2 13 174
81 71 1336
21 33 3001
13 30 7110
19 36 5512
46 31 3840
94 16 2886
22 33 548
0 103 926
21 20 3241
87 3 6650
40 63 3229
56 91 614
53 25 7851
4 97 4767
88 73 7975
14 9 7370
24 69 1174
29 34 5980
19 73 1772
6 0 236
63 15 2670
90 49 3217
36 14 1452
77 78 3971
69 76 6202
90 34 519
58 100 6856
24 49 309
80 73 4605
48 5 3354
78 38 7711
98 20 3123
83 36 4246
59 3 6445
4 21 576
45 41 2091
102 23 7608
96 62 4480
5 92 4908
52 10 83
20 14 8202
103 94 7610
42 26 7787
34 85 4390
74 31 7767
83 101 7765
23 90 777
0 77 4120
94 30 3647
72 42 6040
57 2 1416
32 35 5634
33 102 8251
17 61 3965
21 53 5967
103 84 3324
54 17 2868
52 97 7456
61 90 1600
30 96 7715
69 34 7762
17 97 7319
103 104 2847
9 28 3836
103 63 6940
18 57 3508
57 32 5817
84 103 7955
98 10 3280
4 95 1532
10 78 6336
75 4 5694
67 6 3534
67 1 824
15 42 7110
8 56 5205
9 54 1309
82 27 8173
55 91 4037
58 21 2637
20 41 6609
94 24 4193
14 79 6532
25 31 8340
92 101 2369
73 83 4333
88 92 4217
32 28 1773
81 73 7937
16 101 310
53 21 5255
58 56 744
13 51 4048
30 27 6087
90 100 3129
49 51 2447
35 78 6137
42 54 771
81 31 198
54 44 4681
96 64 4876
56 25 860
27 97 7605
84 101 2156
58 73 7785
75 9 2190
82 54 943
96 91 5835
66 4 1787
66 62 6817
28 63 7673
18 80 6145
63 90 3008
73 29 6498
37 101 1077
40 61 4896
44 58 1928
88 54 3962
12 34 2775
78 2 3117
57 7 1626
103 98 2710
0 63 5162
90 99 5436
3 38 3750
100 31 5492
36 81 4458
59 8 5004
70 65 4796
23 38 4099
22 82 3047
93 24 2794
17 77 5979
9 100 1186
31 49 2848
9 93 1395
13 66 4796
20 77 6366
49 5 975
93 6 4803
10 16 5260
3 101 3040
101 91 5929
84 91 5273
12 47 7340
101 49 6941
65 94 4376
3 54 4499
69 96 1876
55 71 128
15 22 2409
68 42 5735
65 25 7594
28 19 3851
103 60 2790
48 65 7934
10 55 6765
0 15 7114
104 70 7405
1 0 2064
62 71 5355
19 64 1093
46 37 316
3 59 5024
29 91 6343
103 47 5541
77 42 4471
88 99 5164
43 56 4484
54 45 7677
40 71 875
49 59 638
63 1 5578
79 54 3784
51 95 125
41 10 7881
98 66 884
12 42 1058
17 84 7950
99 76 7313
82 13 4256
5 28 6612
11 10 2956
36 5 4962
2 3 4922
88 2 1050
96 50 7006
7 66 7909
76 100 7074
25 0 2000
47 13 3518
46 50 7608
26 25 8412
26 62 1586
24 99 5102
37 61 5648
87 14 3917
92 20 6319
95 102 2400
69 103 5705
49 74 526
79 23 1170
93 70 6810
6 23 3364
28 45 1905
35 55 28
49 86 5379
2 83 1050
30 87 347
5 3 1190
54 47 7155
83 92 4506
54 49 5045
36 15 1451
58 16 4065
2 95 3951
26 0 4598
74 1 1124
100 12 6965
23 21 359
99 61 3060
99 66 5566
99 98 424
7 89 5334
88 45 901
49 90 1894
64 101 4460
10 14 2204
73 54 2945
24 43 6553
56 78 3303
80 65 2662
47 3 4707
9 95 8172
9 4 6660
3 74 5409
61 78 3651
27 74 676
66 35 4122
15 72 2942
45 82 4497
19 31 3237
72 57 515
87 25 5749
29 46 8334
43 100 7423
89 8 6779
35 73 3077
20 25 955
36 52 7008
79 67 5202
20 33 5437
94 19 311
101 34 7341
14 64 1337
99 44 5065
100 87 6197
55 2 2168
58 11 1909
70 87 750
101 5 4134
13 99 6479
8 36 5035
49 61 4459
76 102 5739
83 23 8202
57 51 672
89 100 5835
76 82 2972
49 27 7885
51 14 6928
61 46 7463
6 88 1758
72 22 2100
43 46 1329
38 5 6959
26 23 1341
95 98 5465
86 75 5012
36 94 6890
86 58 1737
1 25 3498
23 96 140
74 17 1207
95 88 3098
57 28 1062
86 22 4261
93 11 4759
49 31 5717
14 51 4939
77 1 2259
11 74 199
98 24 7055
84 95 562
67 4 755
99 40 4871
61 8 4031
34 59 6882
102 69 5269
102 48 7933
41 1 5362
20 95 5964
28 104 7468
54 26 5367
91 27 1203
50 98 7628
4 8 7599
84 11 6402
88 75 5617
9 15 5874
73 40 8169
36 40 5775
46 5 59
66 86 5162
13 44 16
75 16 5847
43 64 3593
83 20 7016
38 102 4316
0 93 7491
104 60 704
99 28 818
32 95 1691
55 27 1247
38 43 812
46 8 6223
97 80 2797
49 43 7908
51 70 5396
5 96 6560
97 21 1060
13 9 5409
37 9 1657
12 96 8400
51 72 2379
48 29 7111
92 11 1101
0 61 1785
84 13 7275
64 89 2565
27 21 6686
1 6 2850
92 82 3097
95 4 6113
95 66 2140
104 23 7251
98 29 8125
84 75 386
15 93 4456
87 0 880
75 29 6429
15 32 7621
10 37 4251
0 72 8285
65 89 7552
59 93 7017
0 21 4766
7 3 2730
83 27 467
39 36 3267
59 20 6407
79 90 1919
14 7 6597
30 17 7954
8 28 3721
39 74 3544
23 6 2411
84 88 5255
24 101 3823
80 101 6305
30 64 8374
19 68 4647
95 82 1396
69 75 8080
93 45 3816
59 36 4161
26 18 7371
18 53 184
97 60 509
97 28 1422
100 0 6987
101 87 931
0 41 5751
0 75 5885
78 89 4101
67 69 6112
98 19 56
27 17 4814
3 63 2239
46 15 6960
21 35 4870
35 58 2050
75 56 7352
0 32 904
51 86 7880
82 35 4733
5 83 1693
19 103 1903
94 87 2100
10 49 7353
23 39 2577
64 104 3224
24 83 8413
2 4 8298
48 93 3774
6 14 492
18 4 939
23 16 1962
86 47 1711
83 89 7720
21 77 5494
3 37 3533
25 48 4395
13 62 4635
76 85 1671
13 58 148
78 57 1749
73 99 7947
9 77 7044
50 13 5585
11 15 3864
79 86 4016
85 52 5473
1 29 5591
30 85 2472
25 17 1896
1 30 8327
0 67 4661
21 99 1269
37 83 2745
94 96 7722
74 101 7159
39 29 5088
94 28 3920
80 52 2518
85 98 7877
16 78 7762
34 63 6592
49 78 6297
78 8 2077
74 83 4289
11 34 2935
72 5 6840
52 29 3274
96 20 368
43 30 2353
30 56 2788
50 21 3678
28 52 1803
104 22 7418
37 82 338
100 101 7209
102 42 881
77 58 5715
42 90 4749
16 97 4352
43 94 5949
80 54 4613
89 83 4054
25 68 3412
98 15 5040
61 24 5040
92 17 5376
58 88 4775
51 26 1095
85 74 6000
76 69 4204
10 53 5491
90 2 8074
27 18 1832
99 91 1415
99 11 3438
57 12 8015
66 32 6579
46 32 1928
88 15 4532
70 89 5273
89 88 6195
75 3 539
25 79 757
10 59 4709
58 40 1869
3 62 3566
60 36 1948
91 99 1686
82 62 2975
44 41 5190
77 61 2195
97 17 4718
2 94 2711
82 100 3595
81 10 5143
43 84 1698
0 38 7746
66 7 5031
29 4 3901
55 14 3677
55 78 5283
32 9 4156
60 77 5105
86 72 6591
4 62 1016
101 99 2536
42 61 5859
23 68 5994
56 85 3908
59 86 7972
90 17 78
87 42 3615
87 16 1760
68 24 2163
37 44 4082
16 69 4178
54 21 5009
44 26 1992
30 51 4410
30 28 7062
38 79 1205
56 48 6918
16 91 2352
104 52 4278
61 99 3631
85 8 2272
99 10 5531
35 61 2995
16 51 7972
85 15 3889
77 39 6379
20 49 212
88 76 347
31 70 7439
17 7 5697
6 100 6303
103 39 4434
85 23 372
66 16 5716
36 79 7071
58 25 2607
74 90 5241
72 55 5354
81 1 5076
42 67 4133
87 17 6483
1 22 4933
37 53 5187
48 60 7034
82 6 1784
55 32 4945
70 12 2587
98 76 6991
87 74 4310
99 92 873
56 67 2053
78 55 3755
26 36 6616
11 12 1881
96 71 7870
11 36 8143
63 97 4121
75 71 6548
10 72 1117
94 36 6955
4 59 3212
9 70 5062
101 24 7216
19 55 7757
58 2 5486
64 77 7370
46 84 321
104 81 197
34 8 7827
19 65 428
24 22 3961
2 19 5568
21 74 3626
2 28 4554
33 99 507
72 79 1785
75 53 5437
12 95 82
1 40 6101
5 1 4921
47 51 2146
85 59 161
39 69 6449
11 52 7685
17 103 6747
68 79 6825
103 6 7873
99 58 8274
15 26 3410
63 36 3633
4 75 5938
41 88 1558
7 75 1364
0 57 624
51 33 2706
12 103 5717
55 23 6410
19 26 3759
23 5 6386
72 85 3573
22 86 4173
65 8 1604
97 13 8145
68 37 2155
71 102 262
86 4 3922
6 5 7592
65 60 1096
78 45 3416
88 30 3936
63 29 3779
79 95 4887
71 87 365
51 30 5184
37 0 476
25 46 5618
86 28 7915
86 102 1364
74 88 6855
64 68 3492
35 38 7427
72 96 1149
23 18 4877
69 31 6796
34 60 6044
12 51 7243
85 36 5847
96 93 5789
51 59 5169
53 37 669
78 50 3718
44 85 7329
9 10 1401
13 52 321
80 33 5647
22 24 5485
15 40 6421
80 86 213
88 6 6101
52 78 7457
54 80 3302
8 101 7640
58 52 6946
81 50 983
61 70 2646
91 6 6539
73 69 461
72 67 7776
20 100 3906
14 41 6344
102 43 1017
80 45 2919
2 86 1992
72 13 8393
54 93 571
3 89 492
32 40 8128
104 50 6062
20 35 5968
66 93 3873
56 18 6326
65 31 3310
13 41 7975
73 42 1185
8 92 1249
49 24 2976
78 99 219
49 62 1090
75 90 7087
57 6 2893
55 52 7815
102 22 6523
24 75 6917
91 52 2690
65 50 287
15 35 5261
25 39 5748
57 55 4119
102 71 5384
23 42 4807
15 36 7519
20 22 7568
2 55 1789
17 38 347
47 85 7178
73 15 2124
102 64 1013
89 90 4658
81 7 5771
60 37 1945
44 37 2101
24 28 5879
30 16 5261
103 26 5638
67 65 3838
40 86 6934
35 99 8301
32 70 44
26 48 4616
65 26 7652
6 92 2421
11 73 364
54 0 8082
57 64 5257
29 57 245
59 12 3182
84 85 1704
18 58 6873
57 50 605
74 23 1146
40 18 2054
8 31 7679
31 4 2473
97 11 16
38 6 709
28 3 6767
47 6 1821
31 62 4503
55 24 2028
8 18 3876
60 44 8232
17 6 1806
34 102 4799
69 14 8067
80 3 2946
82 50 5869
26 60 5483
17 74 5169
96 42 3235
47 7 4998
22 47 4213
104 43 8272
83 48 397
85 6 4960
14 76 2099
34 77 2675
21 43 4450
37 33 1328
57 80 3565
68 69 1637
89 63 1292
41 73 4384
101 29 6001
57 26 7213
6 71 3983
40 36 5098
97 3 706
91 5 1627
7 91 5492
77 12 3393
33 56 6756
33 47 5923
22 83 2674
65 82 3574
74 86 4711
36 83 5668
55 20 375
54 58 1204
50 94 3969
50 66 6791
48 37 4398
82 28 4929
36 88 1074
101 4 6978
86 8 6308
87 8 3592
99 12 8024
74 66 101
20 81 7172
74 61 929
65 27 4719
16 93 5184
80 58 2297
53 18 3295
11 66 1989
49 29 5871
17 51 5997
100 97 3039
15 20 2685
26 75 207
17 10 4449
34 23 1299
29 20 5296
60 71 6895
76 83 229
6 93 4331
97 29 755
58 74 5419
96 5 233
59 54 2591
87 104 1200
42 34 6324
80 22 6878
99 79 1991
60 59 2248
14 0 1904
1 84 4157
52 95 1984
3 50 2244
46 0 3331
25 30 5806
75 46 2856
84 66 6615
90 51 2910
51 9 1151
10 76 4685
104 18 2879
81 17 3039
26 64 534
59 80 4354
93 7 41
17 46 4132
90 65 5329
55 67 3336
96 97 2558
54 55 560
4 43 4877
103 33 7459
28 39 7367
100 102 2900
0 84 8114
72 39 750
94 104 8040
29 41 778
21 103 666
72 48 5329
93 80 6225
76 42 8125
49 1 2583
73 72 7613
62 49 4252
45 93 552
25 24 6969
64 67 1833
77 38 7319
47 23 4046
7 42 5373
57 104 522
2 11 3055
77 79 38
90 21 5376
37 72 7709
38 26 8089
19 95 7863
48 26 1289
91 18 2615
1 89 941
69 102 1144
69 37 3278
36 71 3580
27 70 8142
82 44 7140
6 51 355
70 35 6891
99 83 7932
69 25 6427
23 88 6682
63 17 4793
89 14 5852
12 97 5064
61 71 7407
102 52 7478
42 35 464
88 98 5866
26 56 3363
29 52 8022
44 28 6327
74 7 4802
22 11 6547
58 66 4430
34 78 2443
4 27 5597
44 3 5857
44 10 6559
4 88 3742
44 12 4564
101 60 1925
12 79 7562
77 63 4862
45 55 7992
54 91 5760
41 59 6806
22 100 7480
75 49 7691
62 16 365
11 48 4423
37 66 4900
91 72 1524
86 84 6931
72 102 7343
8 19 5259
92 3 3463
56 89 8012
12 77 7953
73 26 8063
104 75 1892
34 53 6729
82 52 7983
50 86 5963
11 39 350
39 47 6503
33 63 6379
60 101 1721
38 104 2828
81 21 5257
30 78 3359
101 47 4321
44 67 1982
27 14 1075
48 71 2893
4 60 229
26 90 3981
32 100 2501
2 32 4756
33 101 3373
102 82 3664
63 41 941
18 76 8179
90 60 5895
55 86 2653
52 83 6000
66 82 2243
99 97 8117
1 98 2974
31 2 2693
28 79 3886
91 41 5953
102 10 3290
82 25 3025
96 51 3226
12 9 1524
52 26 5274
86 46 274
1 88 7672
68 97 2825
17 18 7925
15 68 7263
83 55 853
91 64 7240
52 43 4515
98 86 4862
61 38 4172
79 33 2575
102 5 4626
57 67 2906
78 1 4259
3 6 1066
86 62 7395
88 85 2743
24 25 7126
96 75 459
32 97 3520
68 56 5070
56 1 2575
39 10 7455
33 74 7325
53 40 5763
48 28 5660
12 93 8388
37 7 1663
100 43 6679
78 29 5214
32 20 3116
68 75 7581
53 39 7709
82 39 4971
4 89 6554
4 78 8160
97 47 2376
64 100 773
45 70 2593
94 37 4874
103 2 5733
7 73 7176
79 68 2579
95 5 7740
64 87 2561
14 92 3951
20 4 8222
94 56 360
15 75 2794
24 58 3376
63 53 6614
42 80 6103
81 92 3718
67 88 2233
11 53 1463
11 91 7687
38 78 1698
65 53 2839
57 52 6582
49 85 3230
81 28 6440
38 90 4582
40 101 761
18 92 8147
32 62 1760
70 63 1875
66 73 3634
79 88 591
42 36 581
49 38 2609
32 47 4990
0 24 4982
59 10 3076
61 76 4062
3 22 4427
76 25 7791
89 80 858
85 31 4718
62 69 5623
62 30 2939
60 94 2482
104 100 1675
53 93 6773
64 66 888
65 55 3511
46 33 7846
8 11 7311
51 54 5365
71 84 4703
78 59 7585
71 44 2514
4 16 7122
10 99 7519
73 19 2271
30 98 2387
97 90 678
84 79 6082
1 12 1512
36 65 2174
26 11 7691
85 104 3490
27 46 3274
98 59 2461
60 49 2641
42 47 6244
36 56 2047
45 21 5285
4 63 763
57 87 3274
9 96 8122
18 75 4634
75 50 7336
13 97 6411
83 8 4224
61 1 3378
34 57 6670
10 84 5746
72 98 4204
86 26 2426
26 45 5368
47 63 5706
37 41 4911
59 87 1466
16 23 4203
81 102 1080
16 104 7967
25 38 8142
94 97 2366
74 29 465
84 70 147
23 36 2875
54 42 3460
97 87 712
22 78 7822
55 21 8268
3 18 5203
91 9 1896
52 17 5636
64 28 189
42 21 4627
43 23 2630
38 42 2035
0 7 6467
93 47 7115
7 77 423
8 16 683
86 39 7750
49 55 557
28 61 2629
33 58 5261
81 20 586
53 102 5843
96 8 3857
9 69 4905
17 26 265
3 67 7249
74 22 84
20 28 6792
62 48 963
86 11 7459
69 4 4178
60 95 2307
88 77 7658
62 47 3405
41 103 6455
59 82 8407
3 81 669
94 10 6271
35 33 4715
77 15 6096
88 71 2571
82 67 3797
85 5 611
44 101 2255
72 33 7552
58 50 4353
43 73 6898
74 65 6950
20 89 2985
83 14 3157
7 36 100
58 69 1660
10 82 3356
81 51 4579
40 42 1099
54 3 8228
3 33 6176
17 64 7804
41 92 4086
91 28 4642
13 92 8162
54 94 5459
22 57 6795
70 43 5851
32 27 6515
87 49 2721
85 82 3221
13 94 4837
73 38 2160
76 55 7500
85 2 7283
42 16 3182
92 49 3311
58 97 7175
93 30 2080
28 5 132
44 70 3297
10 88 3267
101 103 5944
20 47 7955
66 67 1237
36 60 5319
69 51 973
58 71 7065
90 52 6449
17 19 819
2 96 3465
82 59 5770
31 27 2255
32 96 671
104 73 3488
35 43 295
38 65 765
9 82 6722
50 42 2274
8 81 439
4 80 885
44 30 982
43 21 99
62 79 5906
93 84 4201
55 28 5988
54 72 751
2 39 815
27 96 3125
83 77 4993
46 73 8239
32 75 4383
41 4 2219
55 50 6124
92 46 4918
83 90 992
72 28 2666
50 6 5068
11 75 2744
30 55 6218
75 77 6886
29 102 6198
17 67 5356
16 36 3420
89 43 1778
19 1 246
79 32 290
104 39 5087
80 83 2740
46 54 1730
4 22 941
87 73 656
85 96 5176
82 16 5373
47 4 8349
22 70 3391
43 36 5335
11 98 6675
55 16 2241
