23 37 108
37 23 60
34 27 70
27 34 89
39 25 148
25 39 187
34 23 58
23 34 131
9 13 37
13 9 19
26 2 126
2 26 98
25 38 53
38 25 44
5 40 140
40 5 162
9 11 134
11 9 132
34 22 10
22 34 102
37 19 109
19 37 35
5 4 186
4 5 122
3 36 103
36 3 93
4 13 122
13 4 117
15 33 33
33 15 60
22 17 86
17 22 119
10 11 116
11 10 11
33 2 120
2 33 69
0 2 47
2 0 7
6 33 43
33 6 166
30 10 31
10 30 140
32 2 41
2 32 145
13 28 197
28 13 42
31 40 76
40 31 29
23 29 128
29 23 3
30 39 30
39 30 132
28 27 57
27 28 88
23 19 83
19 23 90
40 21 157
21 40 180
6 34 147
34 6 165
8 30 184
30 8 196
22 5 29
5 22 131
27 12 195
12 27 67
29 37 190
37 29 107
31 3 151
3 31 70
12 30 199
30 12 9
22 37 132
37 22 105
22 30 115
30 22 181
29 34 136
34 29 134
9 26 88
26 9 134
28 32 5
32 28 37
19 20 39
20 19 38
20 40 99
40 20 128
6 10 158
10 6 64
4 2 95
2 4 145
36 11 69
11 36 87
12 37 9
37 12 173
15 8 42
8 15 137
22 13 6
13 22 20
34 40 120
40 34 33
21 32 143
32 21 186
24 25 120
25 24 121
16 0 101
0 16 180
26 19 47
19 26 89
14 13 197
13 14 64
14 10 125
10 14 150
33 17 31
17 33 187
31 4 93
4 31 140
28 14 121
14 28 80
27 20 73
20 27 179
10 36 32
36 10 156
37 10 24
10 37 142
4 17 96
17 4 75
38 4 50
4 38 26
3 6 141
6 3 102
25 6 181
6 25 109
31 2 168
2 31 114
16 1 100
1 16 6
20 22 17
22 20 47
29 10 122
10 29 52
28 20 32
20 28 20
29 4 144
4 29 193
18 16 99
16 18 32
32 37 92
37 32 100
30 6 35
6 30 101
35 17 165
17 35 141
36 24 143
24 36 2
10 7 118
7 10 12
13 29 5
29 13 105
19 4 56
4 19 188
14 8 53
8 14 55
35 40 131
40 35 178
3 4 114
4 3 120
37 26 123
26 37 148
12 11 133
11 12 85
3 33 75
33 3 199
24 0 192
0 24 190
12 5 95
5 12 44
35 31 43
31 35 21
3 22 70
22 3 186
2 21 161
21 2 40
14 16 60
16 14 22
4 18 176
18 4 190
25 40 154
40 25 189
10 0 10
0 10 10
11 30 22
30 11 27
38 8 21
8 38 75
40 23 194
23 40 68
26 27 74
27 26 141
11 6 32
6 11 51
12 29 63
29 12 153
15 31 172
31 15 17
8 27 23
27 8 122
27 32 49
32 27 52
37 28 45
28 37 75
8 36 159
36 8 111
17 15 187
15 17 50
16 29 18
29 16 71
18 31 61
31 18 77
6 32 152
32 6 113
8 25 137
25 8 191
35 18 103
18 35 68
36 14 168
14 36 80
30 3 108
3 30 16
38 17 72
17 38 94
33 31 99
31 33 62
2 19 113
19 2 102
26 5 171
5 26 147
6 0 189
0 6 131
8 28 62
28 8 23
39 32 83
32 39 181
14 35 103
35 14 88
0 21 41
21 0 20
36 7 178
7 36 73
5 31 104
31 5 45
18 30 90
30 18 100
11 38 5
38 11 153
36 15 156
15 36 180
24 3 66
3 24 150
9 32 181
32 9 173
3 13 40
13 3 176
10 32 35
32 10 119
4 33 185
33 4 163
29 18 77
18 29 185
25 15 79
15 25 15
13 24 86
24 13 30
27 37 18
37 27 69
37 33 142
33 37 39
35 37 131
37 35 194
6 40 122
40 6 181
9 23 153
23 9 71
11 28 45
28 11 45
5 19 194
19 5 133
23 8 50
8 23 170
8 3 105
3 8 106
7 30 36
30 7 96
29 31 66
31 29 20
11 24 74
24 11 191
9 5 184
5 9 121
5 8 77
8 5 74
25 7 154
7 25 88
16 12 176
12 16 144
20 32 177
32 20 42
33 38 32
38 33 122
8 2 66
2 8 53
34 10 115
10 34 80
31 37 165
37 31 137
10 19 133
19 10 91
9 16 80
16 9 58
31 1 179
1 31 18
8 26 137
26 8 94
18 23 152
23 18 128
24 39 14
39 24 79
37 40 197
40 37 188
6 5 103
5 6 128
0 18 18
18 0 189
35 13 164
13 35 87
3 15 152
15 3 18
32 40 18
40 32 108
25 2 112
2 25 95
2 39 51
39 2 59
32 0 154
0 32 130
35 12 59
12 35 150
15 6 44
6 15 161
3 37 2
37 3 154
23 30 133
30 23 70
17 20 119
20 17 137
16 4 60
4 16 165
31 26 22
26 31 106
28 26 182
26 28 74
24 22 170
22 24 9
29 36 27
36 29 101
6 12 36
12 6 84
19 25 44
25 19 2
26 25 66
25 26 122
38 5 168
5 38 141
7 11 179
11 7 119
4 0 93
0 4 7
33 8 97
8 33 150
31 7 47
7 31 146
15 22 140
22 15 151
26 34 114
34 26 174
3 25 21
25 3 182
19 22 175
22 19 132
21 38 145
38 21 37
18 14 51
14 18 42
33 0 194
0 33 143
10 20 127
20 10 44
32 1 41
1 32 34
38 36 72
36 38 186
40 1 117
1 40 25
8 12 196
12 8 157
9 2 78
2 9 49
33 39 120
39 33 43
